temperatura,regulacja,nastaw_t
48.592795309646604,0.0,45.0
48.592795309646604,0.0,45.0
48.68630250216255,0.0,45.0
48.54604171338866,0.0,45.0
48.73305609842052,0.0,45.0
48.73305609842052,0.0,45.0
48.45253452087272,0.0,45.0
48.592795309646604,0.0,45.0
48.405780924614746,0.0,45.0
48.92007048345239,0.0,45.0
49.013577675968335,0.0,45.0
48.54604171338866,0.0,45.0
48.77980969467849,0.0,45.0
48.77980969467849,0.0,45.0
48.73305609842052,0.0,45.0
48.21876653958286,1.0,45.0
48.45253452087272,0.0,45.0
48.26552013584083,0.0,45.0
48.26552013584083,0.0,45.0
48.45253452087272,0.0,45.0
48.49928811713069,0.0,45.0
48.12525934706693,0.0,45.0
48.592795309646604,0.0,45.0
48.21876653958286,0.0,45.0
48.54604171338866,0.0,45.0
47.93824496203504,2.0,45.0
48.405780924614746,0.0,45.0
48.031752154550986,0.0,45.0
48.592795309646604,0.0,45.0
48.405780924614746,0.0,45.0
47.93824496203504,0.0,45.0
47.79798417326114,0.0,45.0
48.3122737320988,0.0,45.0
48.21876653958286,0.0,45.0
48.3122737320988,0.0,45.0
48.26552013584083,0.0,45.0
47.79798417326114,0.0,45.0
48.17201294332489,0.0,45.0
47.93824496203504,0.0,45.0
47.93824496203504,0.0,45.0
47.56421619197128,0.0,45.0
48.17201294332489,0.0,45.0
47.65772338448723,1.0,45.0
47.7044769807452,0.0,45.0
47.984998558293015,0.0,45.0
47.93824496203504,0.0,45.0
47.93824496203504,0.0,45.0
47.7044769807452,0.0,45.0
47.65772338448723,0.0,45.0
47.984998558293015,0.0,45.0
47.75123057700317,0.0,45.0
47.65772338448723,0.0,45.0
47.47070899945534,0.0,45.0
47.56421619197128,0.0,45.0
47.75123057700317,0.0,45.0
47.51746259571331,0.0,45.0
47.51746259571331,0.0,45.0
47.79798417326114,0.0,45.0
47.51746259571331,0.0,45.0
47.236941018165496,0.0,45.0
47.42395540319737,0.0,45.0
47.47070899945534,0.0,45.0
47.14343382564955,1.0,45.0
47.236941018165496,0.0,45.0
47.003173036875666,0.0,45.0
47.65772338448723,0.0,45.0
47.003173036875666,3.0,45.0
47.003173036875666,0.0,45.0
46.90966584435972,0.0,45.0
46.86291224810175,0.0,45.0
46.81615865184378,0.0,45.0
47.33044821068144,0.0,45.0
47.14343382564955,0.0,45.0
46.86291224810175,0.0,45.0
46.76940505558581,0.0,45.0
47.14343382564955,0.0,45.0
46.76940505558581,1.0,45.0
46.67589786306988,0.0,45.0
46.86291224810175,0.0,45.0
46.76940505558581,0.0,45.0
46.582390670553934,0.0,45.0
46.86291224810175,0.0,45.0
46.722651459327835,0.0,45.0
46.48888347803799,0.0,45.0
46.53563707429596,0.0,45.0
47.14343382564955,0.0,45.0
46.44212988178002,4.0,45.0
46.582390670553934,0.0,45.0
46.39537628552205,0.0,45.0
47.003173036875666,0.0,45.0
46.34862268926409,4.0,45.0
46.722651459327835,0.0,45.0
46.956419440617694,5.0,48.0
46.81615865184378,9.0,48.0
46.208361900490175,16.0,48.0
46.25511549674815,11.0,48.0
46.208361900490175,12.0,48.0
46.582390670553934,7.0,48.0
46.39537628552205,13.0,48.0
46.1616083042322,15.0,48.0
46.53563707429596,9.0,48.0
46.11485470797423,18.0,48.0
46.11485470797423,15.0,48.0
46.06810111171626,16.0,48.0
46.06810111171626,16.0,48.0
46.629144266811906,9.0,48.0
46.53563707429596,16.0,48.0
46.44212988178002,16.0,48.0
46.48888347803799,15.0,48.0
46.629144266811906,14.0,48.0
46.11485470797423,23.0,48.0
46.44212988178002,14.0,48.0
46.44212988178002,18.0,48.0
46.44212988178002,18.0,48.0
46.11485470797423,23.0,48.0
46.02134751545829,21.0,48.0
46.39537628552205,16.0,48.0
46.39537628552205,20.0,48.0
46.02134751545829,25.0,48.0
46.06810111171626,22.0,48.0
46.39537628552205,18.0,48.0
45.92784032294236,28.0,48.0
45.88108672668439,25.0,48.0
45.92784032294236,24.0,48.0
45.834333130426415,27.0,48.0
45.92784032294236,25.0,48.0
46.1616083042322,23.0,48.0
46.53563707429596,21.0,48.0
46.39537628552205,27.0,48.0
46.25511549674815,28.0,48.0
46.39537628552205,25.0,48.0
45.834333130426415,34.0,48.0
46.1616083042322,25.0,48.0
46.582390670553934,23.0,48.0
45.834333130426415,37.0,48.0
46.30186909300612,25.0,48.0
45.92784032294236,34.0,48.0
46.44212988178002,25.0,48.0
46.67589786306988,27.0,48.0
46.1616083042322,36.0,48.0
46.06810111171626,33.0,48.0
46.582390670553934,26.0,48.0
46.44212988178002,33.0,48.0
46.629144266811906,30.0,48.0
46.53563707429596,33.0,48.0
46.67589786306988,30.0,48.0
46.11485470797423,39.0,48.0
46.722651459327835,27.0,48.0
46.81615865184378,32.0,48.0
46.81615865184378,33.0,48.0
46.25511549674815,40.0,48.0
47.003173036875666,26.0,48.0
46.90966584435972,34.0,48.0
46.48888347803799,39.0,48.0
46.629144266811906,34.0,48.0
46.48888347803799,37.0,48.0
47.04992663313362,29.0,48.0
47.09668022939158,34.0,48.0
47.28369461442347,32.0,48.0
47.33044821068144,33.0,48.0
47.37720180693941,33.0,48.0
46.81615865184378,41.0,48.0
46.76940505558581,37.0,48.0
47.04992663313362,33.0,48.0
47.09668022939158,35.0,48.0
47.236941018165496,34.0,48.0
47.7044769807452,30.0,48.0
47.236941018165496,40.0,48.0
47.33044821068144,35.0,48.0
47.8447377695191,29.0,48.0
47.75123057700317,35.0,48.0
47.984998558293015,31.0,48.0
47.984998558293015,33.0,48.0
47.93824496203504,34.0,48.0
48.12525934706693,31.0,48.0
48.07850575080896,33.0,48.0
48.031752154550986,33.0,48.0
48.07850575080896,32.0,48.0
48.359027328356774,29.0,48.0
47.7044769807452,40.0,48.0
47.7044769807452,34.0,48.0
48.49928811713069,24.0,48.0
48.21876653958286,35.0,48.0
48.3122737320988,31.0,48.0
48.45253452087272,30.0,48.0
48.49928811713069,30.0,48.0
48.21876653958286,34.0,48.0
48.21876653958286,32.0,48.0
48.12525934706693,33.0,48.0
48.82656329093646,23.0,48.0
48.49928811713069,33.0,48.0
48.96682407971036,24.0,48.0
48.405780924614746,35.0,48.0
48.405780924614746,30.0,48.0
48.92007048345239,23.0,48.0
49.06033127222631,26.0,48.0
49.013577675968335,28.0,48.0
49.06033127222631,26.0,48.0
49.15383846474225,25.0,48.0
48.96682407971036,28.0,48.0
48.77980969467849,29.0,48.0
49.013577675968335,24.0,48.0
49.15383846474225,24.0,48.0
48.92007048345239,28.0,48.0
49.013577675968335,24.0,48.0
49.15383846474225,23.0,48.0
49.62137442732194,18.0,48.0
49.52786723480601,23.0,48.0
49.247345657258194,25.0,48.0
49.29409925351615,22.0,48.0
49.66812802357991,17.0,48.0
49.8551424086118,18.0,48.0
49.34085284977412,25.0,48.0
49.8551424086118,14.0,48.0
49.90189600486977,17.0,48.0
49.90189600486977,17.0,48.0
49.387606446032095,23.0,48.0
49.247345657258194,20.0,48.0
49.808388812353826,11.0,48.0
49.808388812353826,16.0,48.0
49.34085284977412,22.0,48.0
49.94864960112774,9.0,48.0
49.8551424086118,15.0,48.0
49.247345657258194,22.0,48.0
49.29409925351615,16.0,48.0
49.8551424086118,8.0,48.0
49.90189600486977,12.0,48.0
49.434360042290066,18.0,48.0
49.94864960112774,7.0,48.0
49.52786723480601,17.0,48.0
49.434360042290066,14.0,48.0
49.94864960112774,6.0,48.0
50.1356639861596,7.0,48.0
49.99540319738571,10.0,48.0
50.1356639861596,7.0,48.0
49.52786723480601,15.0,48.0
50.08891038990163,2.0,48.0
49.99540319738571,8.0,48.0
50.1356639861596,5.0,48.0
49.387606446032095,15.0,48.0
49.434360042290066,8.0,48.0
49.62137442732194,5.0,48.0
49.57462083106398,7.0,48.0
49.90189600486977,2.0,48.0
49.57462083106398,9.0,48.0
49.66812802357991,4.0,48.0
49.57462083106398,6.0,48.0
49.8551424086118,1.0,48.0
49.48111363854804,8.0,48.0
50.042156793643656,0.0,48.0
49.8551424086118,4.0,48.0
49.94864960112774,1.0,48.0
49.434360042290066,8.0,48.0
49.808388812353826,0.0,48.0
49.94864960112774,0.0,48.0
49.247345657258194,10.0,48.0
49.761635216095854,0.0,48.0
49.52786723480601,4.0,48.0
49.66812802357991,0.0,48.0
49.29409925351615,6.0,48.0
49.62137442732194,0.0,48.0
49.90189600486977,0.0,48.0
49.62137442732194,4.0,48.0
49.29409925351615,5.0,48.0
49.808388812353826,0.0,48.0
49.06033127222631,9.0,48.0
49.20059206100022,0.0,48.0
49.761635216095854,0.0,48.0
49.247345657258194,6.0,48.0
49.48111363854804,0.0,48.0
48.96682407971036,7.0,48.0
49.10708486848428,0.0,48.0
49.10708486848428,1.0,48.0
49.387606446032095,0.0,48.0
49.52786723480601,0.0,48.0
49.57462083106398,0.0,48.0
48.87331688719442,8.0,48.0
49.34085284977412,0.0,48.0
49.10708486848428,3.0,48.0
49.34085284977412,0.0,48.0
49.013577675968335,4.0,48.0
49.013577675968335,0.0,48.0
49.434360042290066,0.0,48.0
49.34085284977412,0.0,48.0
48.77980969467849,6.0,48.0
49.20059206100022,0.0,48.0
49.29409925351615,0.0,48.0
49.20059206100022,0.0,48.0
49.247345657258194,0.0,48.0
49.247345657258194,0.0,48.0
48.68630250216255,6.0,48.0
49.20059206100022,0.0,48.0
48.49928811713069,8.0,48.0
48.96682407971036,0.0,48.0
48.87331688719442,1.0,48.0
49.06033127222631,0.0,48.0
48.82656329093646,2.0,48.0
48.92007048345239,0.0,48.0
48.359027328356774,7.0,48.0
48.359027328356774,1.0,48.0
49.013577675968335,0.0,48.0
48.92007048345239,0.0,48.0
48.639548905904576,3.0,48.0
48.26552013584083,5.0,48.0
48.21876653958286,2.0,48.0
48.359027328356774,0.0,48.0
48.3122737320988,2.0,48.0
48.73305609842052,0.0,48.0
48.359027328356774,4.0,48.0
48.592795309646604,0.0,48.0
48.592795309646604,0.0,48.0
48.12525934706693,6.0,48.0
48.26552013584083,0.0,48.0
48.21876653958286,2.0,48.0
48.3122737320988,0.0,48.0
48.26552013584083,2.0,48.0
48.031752154550986,4.0,48.0
48.21876653958286,0.0,48.0
48.3122737320988,0.0,48.0
48.592795309646604,0.0,48.0
47.984998558293015,8.0,48.0
48.031752154550986,2.0,48.0
48.3122737320988,0.0,48.0
48.12525934706693,3.0,48.0
47.93824496203504,4.0,48.0
48.405780924614746,0.0,48.0
47.89149136577707,7.0,48.0
47.7044769807452,5.0,48.0
48.405780924614746,0.0,48.0
47.65772338448723,10.0,48.0
47.610969788229255,4.0,48.0
47.75123057700317,2.0,48.0
47.610969788229255,5.0,48.0
48.21876653958286,0.0,48.0
47.79798417326114,7.0,48.0
47.75123057700317,4.0,48.0
48.12525934706693,0.0,48.0
48.031752154550986,3.0,48.0
47.7044769807452,7.0,48.0
47.47070899945534,7.0,48.0
48.12525934706693,0.0,48.0
47.610969788229255,9.0,48.0
47.984998558293015,0.0,48.0
47.42395540319737,10.0,48.0
47.37720180693941,6.0,48.0
47.79798417326114,0.0,48.0
47.42395540319737,9.0,48.0
47.89149136577707,0.0,48.0
47.7044769807452,6.0,48.0
47.51746259571331,7.0,48.0
47.47070899945534,6.0,48.0
47.610969788229255,4.0,48.0
47.42395540319737,8.0,48.0
47.7044769807452,3.0,48.0
47.09668022939158,13.0,48.0
47.47070899945534,3.0,48.0
47.003173036875666,13.0,48.0
47.14343382564955,7.0,48.0
47.7044769807452,1.0,48.0
47.65772338448723,7.0,48.0
47.190187421907524,13.0,48.0
47.04992663313362,10.0,48.0
47.65772338448723,2.0,48.0
46.90966584435972,17.0,48.0
47.236941018165496,6.0,48.0
46.81615865184378,15.0,48.0
47.003173036875666,9.0,48.0
47.42395540319737,5.0,48.0
46.90966584435972,16.0,48.0
47.14343382564955,8.0,48.0
46.76940505558581,16.0,48.0
46.81615865184378,12.0,48.0
47.236941018165496,7.0,48.0
46.629144266811906,19.0,48.0
47.236941018165496,6.0,48.0
46.81615865184378,17.0,48.0
46.76940505558581,14.0,48.0
46.629144266811906,16.0,48.0
47.190187421907524,8.0,48.0
47.28369461442347,12.0,48.0
46.722651459327835,20.0,48.0
47.236941018165496,9.0,48.0
46.81615865184378,19.0,48.0
46.86291224810175,15.0,48.0
47.09668022939158,13.0,48.0
47.190187421907524,14.0,48.0
46.90966584435972,19.0,48.0
46.629144266811906,20.0,48.0
46.629144266811906,18.0,48.0
47.04992663313362,13.0,48.0
46.582390670553934,23.0,48.0
46.956419440617694,14.0,48.0
46.44212988178002,24.0,48.0
47.003173036875666,13.0,48.0
46.582390670553934,24.0,48.0
46.48888347803799,21.0,48.0
47.09668022939158,13.0,48.0
46.956419440617694,21.0,48.0
46.956419440617694,20.0,48.0
46.86291224810175,21.0,48.0
46.48888347803799,25.0,48.0
46.956419440617694,16.0,48.0
46.30186909300612,29.0,48.0
47.04992663313362,14.0,48.0
46.956419440617694,22.0,48.0
46.34862268926409,30.0,48.0
46.956419440617694,17.0,48.0
47.09668022939158,21.0,48.0
46.86291224810175,25.0,48.0
46.86291224810175,23.0,48.0
46.30186909300612,31.0,48.0
46.90966584435972,19.0,48.0
46.956419440617694,24.0,48.0
47.14343382564955,22.0,48.0
46.722651459327835,29.0,48.0
46.629144266811906,27.0,48.0
46.53563707429596,28.0,48.0
46.956419440617694,22.0,48.0
47.003173036875666,25.0,48.0
46.48888347803799,33.0,48.0
47.14343382564955,20.0,48.0
46.53563707429596,34.0,48.0
46.48888347803799,29.0,48.0
47.236941018165496,20.0,48.0
47.003173036875666,30.0,48.0
46.81615865184378,30.0,48.0
46.629144266811906,31.0,48.0
46.582390670553934,31.0,48.0
47.37720180693941,20.0,48.0
47.236941018165496,29.0,48.0
47.37720180693941,26.0,48.0
46.90966584435972,34.0,48.0
47.003173036875666,29.0,48.0
46.76940505558581,33.0,48.0
47.51746259571331,21.0,48.0
46.81615865184378,37.0,48.0
47.37720180693941,24.0,48.0
47.610969788229255,26.0,48.0
47.003173036875666,36.0,48.0
47.47070899945534,25.0,48.0
47.33044821068144,31.0,48.0
47.56421619197128,27.0,48.0
47.51746259571331,30.0,48.0
47.610969788229255,28.0,48.0
47.56421619197128,30.0,48.0
47.09668022939158,36.0,48.0
47.09668022939158,32.0,48.0
47.47070899945534,27.0,48.0
47.65772338448723,28.0,48.0
47.236941018165496,35.0,48.0
47.33044821068144,31.0,48.0
47.984998558293015,23.0,48.0
47.42395540319737,36.0,48.0
47.7044769807452,28.0,48.0
47.984998558293015,27.0,48.0
47.56421619197128,35.0,48.0
48.21876653958286,23.0,48.0
47.610969788229255,36.0,48.0
47.93824496203504,27.0,48.0
47.7044769807452,33.0,48.0
47.8447377695191,29.0,48.0
48.359027328356774,24.0,48.0
48.54604171338866,26.0,48.0
48.359027328356774,30.0,48.0
48.031752154550986,32.0,48.0
47.8447377695191,32.0,48.0
48.405780924614746,23.0,48.0
48.26552013584083,29.0,48.0
48.26552013584083,28.0,48.0
48.07850575080896,30.0,48.0
48.82656329093646,19.0,48.0
48.45253452087272,30.0,48.0
48.73305609842052,23.0,48.0
48.77980969467849,25.0,48.0
48.82656329093646,25.0,48.0
49.06033127222631,22.0,48.0
48.405780924614746,32.0,48.0
49.06033127222631,18.0,48.0
48.359027328356774,32.0,48.0
49.10708486848428,16.0,48.0
48.96682407971036,24.0,48.0
49.013577675968335,22.0,48.0
49.10708486848428,21.0,48.0
49.20059206100022,21.0,48.0
49.247345657258194,21.0,48.0
48.639548905904576,28.0,48.0
49.20059206100022,16.0,48.0
49.247345657258194,20.0,48.0
48.73305609842052,26.0,48.0
49.10708486848428,17.0,48.0
48.639548905904576,26.0,48.0
48.82656329093646,19.0,48.0
48.82656329093646,21.0,48.0
49.29409925351615,14.0,48.0
48.96682407971036,22.0,48.0
49.29409925351615,15.0,48.0
48.82656329093646,24.0,48.0
49.29409925351615,13.0,48.0
49.34085284977412,16.0,48.0
49.34085284977412,17.0,48.0
49.20059206100022,18.0,48.0
49.387606446032095,14.0,48.0
49.20059206100022,18.0,48.0
49.10708486848428,17.0,48.0
49.10708486848428,16.0,48.0
49.48111363854804,11.0,48.0
49.06033127222631,19.0,48.0
49.013577675968335,16.0,48.0
49.20059206100022,13.0,48.0
49.013577675968335,16.0,48.0
49.434360042290066,9.0,48.0
49.10708486848428,17.0,48.0
49.06033127222631,14.0,48.0
49.10708486848428,13.0,48.0
49.15383846474225,12.0,48.0
49.66812802357991,6.0,48.0
49.06033127222631,18.0,48.0
49.48111363854804,7.0,48.0
48.96682407971036,17.0,48.0
49.06033127222631,11.0,48.0
49.66812802357991,3.0,48.0
49.29409925351615,13.0,48.0
49.48111363854804,7.0,48.0
49.06033127222631,14.0,48.0
49.48111363854804,4.0,48.0
49.66812802357991,5.0,48.0
49.10708486848428,14.0,48.0
49.52786723480601,3.0,48.0
49.62137442732194,5.0,48.0
49.434360042290066,8.0,48.0
49.62137442732194,4.0,48.0
49.29409925351615,9.0,48.0
49.48111363854804,3.0,48.0
49.387606446032095,6.0,48.0
49.52786723480601,3.0,48.0
48.82656329093646,13.0,48.0
48.92007048345239,5.0,48.0
49.013577675968335,4.0,48.0
49.15383846474225,3.0,48.0
48.92007048345239,7.0,48.0
49.48111363854804,0.0,48.0
49.434360042290066,3.0,48.0
48.92007048345239,9.0,48.0
49.387606446032095,0.0,48.0
49.013577675968335,7.0,48.0
49.34085284977412,0.0,48.0
49.387606446032095,2.0,48.0
49.013577675968335,7.0,48.0
48.96682407971036,4.0,48.0
48.92007048345239,4.0,48.0
48.68630250216255,6.0,48.0
48.68630250216255,4.0,48.0
49.10708486848428,0.0,48.0
49.06033127222631,2.0,48.0
49.15383846474225,0.0,43.0
48.92007048345239,0.0,43.0
48.49928811713069,0.0,43.0
49.15383846474225,0.0,43.0
